model_id,category
2bcd3a77-71d3-4353-9812-7ade8d6ca625,pendant_lamp
07d2b86d-bf97-4893-8427-13e2a61f1fc5,armchair
aa1cdc3e-5dee-47df-8d14-1f76a4967cf9,chair
c7c94aee-60db-4f9a-a071-3e26387438bd,double_bed
9c2e6c40-74b3-40b9-84bf-5de7cbfec0ff,chair
3ab2e104-be5b-4617-a849-306ccb29c0ac,chair
cf3ceb32-0e02-4139-bb56-12249f4ca6c8,cabinet
61678739-e87f-4d14-83b5-917baa5f1a06,stool
5b655957-9943-41f5-85df-a0b5beba545a,bookshelf
fd1551fb-5b7b-4d10-8e60-9a734269875b,table
48b31960-ad7e-4a99-b890-f1ffe19d48a8,double_bed
23716c11-4f82-4534-b744-e9e11e9912ec,pendant_lamp
5f86cea2-bb34-4b39-9c62-2505417ac7c7,stool
1caa1272-5ba7-4ed4-9e43-aae14247424d,nightstand
e50ffc76-6993-44ac-ad07-978a9d03f6df,ceiling_lamp
173eb984-a4e8-4907-9353-4ecc1977237f,pendant_lamp
007a52b4-27db-4430-b754-4fc5f254e917,dressing_table
1fbe850a-8237-428a-86e0-c9a903c67364,kids_bed
0ed0b5e6-ffce-4401-92f7-2821b244a872,table
549d4454-e558-4b77-a003-f5b3568fddf5,ceiling_lamp
cb57c543-0cfd-4446-bd7d-7f3c27f00c37,shelf
3e47bbd6-1e7b-47cf-88e3-80d2735119cf,double_bed
7f414777-fced-4e4f-b770-22a74a75a137,shelf
fc6b1d8f-e38e-4bd8-914e-4e019105765e,coffee_table
f9d7691a-e8d5-45fa-a279-ec7224afa8d0,double_bed
66c09795-3451-408c-8f0d-67fa7e078a1e,nightstand
c1dfff67-871a-467b-aa2d-8cddf7043582,table
b8342d3d-3c26-4b8c-9415-dd7d8bcca544,sofa
699cfe7b-cdcb-4bea-b1c3-db5ee7f3240b,stool
932d44f7-8cbe-4377-8737-9a89e857e191,dressing_table
0b41bf1f-4ca8-4cee-be17-4b2b02be0503,ceiling_lamp
6a51033f-8e6c-406f-ae43-44a9a83327df,nightstand
5604bb8b-e57c-4eff-aae6-abdd037adfb9,tv_stand
c7e2a95c-d603-4f46-9f41-3ff22fdf3f01,ceiling_lamp
bcd6a9a4-acfd-4bf0-8344-ad4cbfe0b189,nightstand
4d1ea991-1d26-40f3-bf8e-f813bbf2fed2,shelf
c979d04f-1a34-4f91-b18a-34ec9f3e8154,pendant_lamp
6f8434c2-757d-4bef-9e1a-3f2c05e5dbde,children_cabinet
1ba78b12-1c33-4f8a-97f6-9a4ea84dc3f9,nightstand
392da8c3-da90-478b-ac7d-4e3b3ffe3e87,nightstand
83b4faf6-2aed-485c-ab1d-457848bea4eb,chair
a6ccdbb9-f0ac-4931-8a56-9e186cb3ba8c,ceiling_lamp
c4f6373f-946f-4115-95d9-9d8f55f09e4e,table
1b0f739e-76bb-43b5-8620-96dda71fa18c,pendant_lamp
c7d0e4b6-939d-4bca-87e6-f57ae3dd7130,ceiling_lamp
ffe83218-6f39-4093-a9b9-19f81465972f,armchair
59ad3fdf-2984-46d1-a07e-236b33a80b84,ceiling_lamp
1c046a6a-3950-4bda-bf3b-ab7ab0bdc35d,pendant_lamp
2e644b55-8538-463b-98c2-8172678362f9,tv_stand
1b99f254-0d54-437f-a715-8d8351d99afa,kids_bed
4086d2fc-35f3-4567-8126-297feba30c3a,children_cabinet
3071bdcb-4ce9-456b-8180-f39e52a59b65,shelf
b56e73a9-f2f3-4316-be1e-01ebcded12a8,nightstand
a1dfeb31-6a7d-499a-a652-16d55bb90aa8,desk
93ccf508-3352-42ba-94ab-12b1d461b86d,wardrobe
1338705a-26de-4b89-808e-687e243b46b2,dressing_table
0415abaa-67b5-4554-aee0-cce2041c377e,chair
a2b2b89b-8e65-4102-9701-9177f1492e72,desk
1a261afc-a62c-4181-93ac-510d460247ba,cabinet
11eb3a31-340f-4b54-9b18-97185b87b27e,desk
27a67198-1d19-424c-ad83-623386e48fbb,chair
230f9123-ded5-4ec9-989e-2cee7f07354b,dressing_table
0911a656-0d84-43fc-b176-cf2085ec0ca0,cabinet
80d1eb0d-3d7f-44b6-84e2-9a3a4788d006,sofa
8b9ae842-02ce-42c3-828f-3c540741f1dd,table
e2e4cf0d-75a9-41e9-8ecd-3e270a83a7ef,pendant_lamp
7b44b535-cb30-472a-8b6e-df6fd31c848c,pendant_lamp
69b845ad-4bb1-448d-84a2-552361ff6c9f,table
b399d411-411d-4428-9c2b-6de9e4d83c7b,pendant_lamp
651e9c46-e4a8-455d-9f69-be7f4ce3a422,wardrobe
73dfa548-b7af-4b1c-85e6-53769ccf9bff,ceiling_lamp
28e4596d-4bba-465a-bf1c-b5182933bd29,tv_stand
2c6f3def-7015-457a-8210-5f4c4ce1e5cb,chair
7e99e811-6a00-47e8-935c-a2ae1d12348c,double_bed
a4906939-5cb0-4d38-9bff-2c3d68da34c8,nightstand
e1c89c2d-3d5e-4a13-ba37-18c01c002e4f,pendant_lamp
c13fcaf2-dcf6-4878-8770-52a05e5f8fea,cabinet
6d8b1aae-c4f8-3b6e-93e5-d5df230ab180,dressing_table
4030b471-a352-40f7-9740-66c167f6a913,children_cabinet
72831d93-f316-48c1-8d26-da7ed890cc50,desk
b846f09b-b91f-44b0-9a85-5181f385302d,coffee_table
951871ef-d526-4e96-b188-3380b2146431,pendant_lamp
9f7fb75c-51da-4885-8a41-e0d8be78bce1,nightstand
59240966-d827-46e9-beee-a9d928f63569,cabinet
482a093c-bce5-4d5f-a293-a9deb9a95892,chair
30d524b6-ad13-440f-a1ac-6d564213c2f7,nightstand
edf66837-14bc-417f-a8cf-e48635eaadc7,cabinet
1163a85a-fa15-45f8-bd67-7037f76c7b97,cabinet
03375fab-55d8-48da-85dc-4d3876da4f67,bookshelf
0f5b963e-e3db-41b9-b753-fbd783b1ce41,table
e0b56d4d-fabe-4b8a-b298-08db814f851a,pendant_lamp
efc0ad60-ff78-43c4-b824-f347c3f2cbad,chair
2d159fe2-104b-4de9-bd85-d16dce731671,wardrobe
5259bd25-a96d-43b6-a04a-f23614b1f07c,wardrobe
ada48d55-60be-46e3-8649-befd587e0a51,ceiling_lamp
7fcb751e-bbf3-4300-9f87-60ae4d83b35b,stool
c5e4d7da-3b81-4642-96b0-c2db55ac4c02,shelf
49126819-12fc-470a-a809-fcd9102ce88f,pendant_lamp
d7089b16-f4e1-439d-94b8-2d23a1fe3ff1,tv_stand
57fcf466-f39b-4bc9-8f0c-13db9c9a0675,wardrobe
bc6f3ed7-808f-4d18-b001-fe0642df679a,nightstand
a38c236b-5487-40c7-aedf-477f996c87c4,pendant_lamp
11db9fbe-c9a6-4a9d-a951-ddea8b459fcb,tv_stand
808c5f39-733b-3eca-a3e6-8b19df8abfc1,desk
002cd3a1-78b2-4a2e-aa01-5947dbe994f8,chair
841a2bc1-8e73-4e3e-9084-dae9c67f2b0b,table
d80a82cc-19ac-46a7-95b9-9a51b07018a6,nightstand
64f86d6f-5091-42c3-9385-ae9655bbca81,wardrobe
3f85c43c-b568-4e21-8c7f-7806e513c099,stool
114169a4-522a-44db-8c6a-0c1ab6822e94,armchair
102e207e-d7eb-4175-96b0-7b6e6f2b0a31,table
3da90446-a1e7-4f5c-b4cf-372fea72e9bd,double_bed
0fc7452c-650b-4ae1-9190-11949e669499,stool
066a6e67-86a5-497c-93ef-95ee8cb3093a,nightstand
ecde40bf-2179-4bc9-8a58-1a5d666f0944,bookshelf
ae5c4052-3b3b-484e-ba9c-6ece4f52d544,wardrobe
2206502d-ce13-48ba-8962-b721753eba94,wardrobe
799afe9e-984a-40e4-8997-f953a55044e3,wardrobe
f5411f08-a573-4f9a-8c06-323e91a49997,cabinet
18306d26-ed26-4b58-9e29-40257519686b,chair
51deae78-e860-4aee-a9a7-0f5c8bfddb5d,dressing_table
18d54650-68ae-4d4b-8079-1f050b267153,tv_stand
7ea9aaf2-ed80-4b8a-a174-a7c6b7685e2d,chair
0917783b-5104-41bd-8273-af6be2f39534,stool
38a4a1b4-4f01-4a58-8ef8-7887ad680420,armchair
00883cfc-9ec8-4494-bc40-6c768d4ed9d9,chair
15203101-e0f0-42ba-ba89-513f75bb137a,wardrobe
06d581b5-5fb7-42e7-8903-2406d513d1c7,nightstand
40799068-9192-4e25-8744-6ce5f388930c,wardrobe
04c289ae-17fc-4c4a-a3b4-c5ecae294da8,nightstand
0b35e9ce-25e2-4996-9307-53472bf36c61,stool
2bf29b69-4835-4a5f-a994-871fd7327628,double_bed
a32b0fc2-b052-451f-a741-7f3af815f1d6,sofa
140e9aa4-7eb8-48ee-96f6-7f3df354ecfd,cabinet
0f0f8391-056f-439a-8c68-d1c132cd672b,pendant_lamp
767c965b-ce4a-4187-8508-9406d7a95652,wardrobe
65818d86-b869-4830-817a-49fa9fffa682,armchair
3e5f007f-3630-4ef8-a5df-5effdd975c3d,chair
66694225-b430-42f5-b977-aa94af9836ba,double_bed
a4a3deb5-a21b-4c69-914b-3ed6e596aa4a,cabinet
9600708e-c589-4924-9dc8-c2fe3286497b,nightstand
80a21ce9-e036-4005-8039-927a719e8e86,cabinet
134a9a15-b3a3-4bdc-a4d5-bd9eaba14313,pendant_lamp
8e1d0985-a787-43c7-8d93-fc8687f765b6,desk
74d854cd-c006-4164-ab00-39549af4a140,sofa
476ecc07-d410-4841-adbb-78c357e13bca,stool
a91293b9-db48-42c1-91ab-f84a674ad63f,table
00da6e71-e633-480c-9102-5e1f5423cf5d,pendant_lamp
f77887bb-8e4c-4609-8b3f-b0614d9fc670,dressing_table
af41d8eb-90f5-4218-ae73-a4475d63728f,ceiling_lamp
ea9dd496-0e86-4c21-bb2a-49375dcf4ba8,nightstand
0679c9e0-e5f1-4644-934b-28b8b9be3ec0,cabinet
efe46ff1-005c-4e59-be0b-f830180b2105,table
9e62de1c-9e8b-4e39-bc9f-29bef87bb4b5,pendant_lamp
d86f40f4-2945-42e0-9d11-5620a72358fc,ceiling_lamp
c24eb44b-b8f5-4307-ba47-38d860465d4a,table
dbacecbb-f5a7-430e-8244-b1af523a6684,chair
7a852453-1f35-4240-a455-3caa50a26569,wardrobe
029d0231-a5c8-403f-93d4-790cd153d2f9,nightstand
6f9bca5c-2c5f-4c9c-8898-bf3a1786e90e,chair
cfbbc59a-80c7-44ff-8a5f-1e150937b731,table
983fc7f4-335b-4f95-a6d4-abbb97265c9c,pendant_lamp
19cbc224-ed8f-42d4-b03d-d6ecdb715946,nightstand
34defcbe-6f8a-43a1-a385-cdb6755f295f,desk
6647b4a6-af32-4a93-b652-3d5fc4e1e9b8,nightstand
a860b888-024e-4b83-b289-9c1bde1225d4,stool
8142ffc9-be64-44b6-8d23-267c54f41bbb,double_bed
ea75678c-9d7c-4325-9008-0638a8513d26,cabinet
7337b046-99ed-4320-b0f5-6c5076fc2e46,wardrobe
5d969038-bf77-4e92-a7ab-e29940530823,nightstand
2982979b-1bb0-4816-a735-0048832e5225,tv_stand
5c128570-f5fb-4bbb-903f-2a85db20e20c,cabinet
78b0ba9c-b76e-49f0-88e9-118e59ab1914,table
24ced1ae-9fa9-4e1a-8c42-5520f2f9e791,chair
56a2b156-4b47-4cd2-98a5-ba309a34e6e8,tv_stand
66e4e6f3-a058-4043-8838-8b1b25ef1d03,double_bed
3fc86cd0-23ad-46a4-893f-df1659c566e8,nightstand
252c2950-6bad-4bf7-a557-76b1a08f7394,chair
daf40b43-40bd-4e53-9acc-119fa93f4b77,shelf
f5f8df98-704b-45bc-bb76-5446de45e309,wardrobe
f5c6c11a-9a55-4f98-ad3b-3f7614e8885b,chair
5f67f025-62f8-4132-9da1-58d6d4bbe395,children_cabinet
85b6f2c0-968a-489e-b37e-4c3a13daf790,ceiling_lamp
6cbc5509-607f-4ae1-bee0-897c3e12c435,children_cabinet
e467fb5e-c833-4fe3-8f81-b3be50ce7176,stool
50dabcf3-56e2-4b5d-af13-e25e7af0325f,dressing_table
6cc1c4c4-5b3c-4210-9b2c-20043874c1ad,tv_stand
1a236d41-577e-48b3-a4b4-2f20e58c4f30,chair
009070c8-1246-4d65-8133-27cde12e274e,tv_stand
d33f4cbf-bb69-48cd-94b7-334d0ea644ba,shelf
81b888c5-1b37-4ed3-abec-e67cc3b03156,chair
d2f151e6-1233-4b56-b228-c1fbae3b8549,pendant_lamp
caec9173-0f6a-4cbd-9d6e-036f13c9994b,stool
0b5b4459-b235-48ff-a94e-d9ba18b54246,wardrobe
f3733cc8-415b-48fd-9f0d-0d2682d036e5,nightstand
24dc39b1-6673-47ed-9845-02947e8c60f9,tv_stand
71e3dc3f-49d2-4de3-8f15-446de8283aba,table
4890e48b-62ec-45a7-80eb-d9111b9619e7,table
a2e48bd4-ce55-4cd2-b3d1-5fc18fc0e7a2,nightstand
6cd134aa-6eda-403c-b02d-7f9d7efcdb63,double_bed
05171e1a-b921-4f6e-b277-13fb330495b9,wardrobe
a0c6f147-7080-4734-9c52-ad0579662d3f,dressing_table
0d1c2c39-5c57-4c75-b477-603123dc0b40,chair
52368432-6240-4269-8237-4dd464b4a23d,chair
fb6685eb-c59c-4eb6-ac2c-e18075d272b0,nightstand
76fb0a4d-eb99-4c88-ad5b-b2f40a72426e,dressing_table
039a62e2-6a6c-498a-8ee4-0bb99ea5cdec,stool
344d4b32-b60c-4ae2-b170-6dc33fee094b,pendant_lamp
529ef555-71af-4a18-9c5a-a6a831e6d319,pendant_lamp
3c795266-3ccf-4a34-a60c-c5aefe4e4784,tv_stand
2e25c455-7a42-48f4-8dd9-4ea6a19c6ec4,chair
833ebdfc-650b-4470-bca9-55ccb1861f32,shelf
57992c2e-6dc8-40da-b72f-37ded9f01c43,cabinet
0aab9dbc-ada7-439f-8ebe-742d076ce617,double_bed
652a02e8-1f3d-473a-8385-0aba748e75e8,tv_stand
ef46c2d8-c0e2-493b-b759-337d848a95ba,pendant_lamp
79c78d51-1192-4f7d-ba37-9d7f7e949cbd,single_bed
92f880af-e66e-425d-94a2-566b369ad6be,ceiling_lamp
5a066efb-314d-3f13-98b4-0fa4ec7c32ad,stool
7c1f342b-e045-4e47-a2af-de4bb1652cd8,pendant_lamp
712b4d3c-cabb-4c5c-90d2-6222563786e8,desk
be2c296c-01bd-4438-ad09-4dec13f769ea,chair
3e545b9b-5d2e-476b-934c-7e7e58b8e3ae,desk
4ae411dd-cd8f-3b77-acbd-8f4d813d7534,chair
5ac8f833-5342-41dc-8906-974efdfe81aa,nightstand
e933e573-f34e-4949-94bd-7113a37a731b,stool
28249cf6-59be-495c-a98a-8c23d29dbdaf,tv_stand
1b0777ac-4d5e-4f61-b103-2ba2411549db,double_bed
c5727da4-8c89-4d09-b8dd-fe70583e8155,nightstand
86c99c80-ffde-3e4a-b530-716ea61ea8dd,chair
0b233069-9e14-48d1-9c13-1c80311b8e24,children_cabinet
75aca66b-7852-4d21-938b-d6cb9ea77002,nightstand
c1184cf7-bd66-4d6a-8755-05d9303d8eb5,ceiling_lamp
2483eae7-22c7-40e5-a0eb-56dece52afac,chair
7b7d71f8-cba8-4a7c-8708-f22ceb478460,pendant_lamp
98e41ce7-78d3-4cb6-a16a-a73f8839a49c,chair
407b59df-eabe-49d1-9952-8747e405711e,single_bed
bcc47f55-1dce-4693-a652-ac106f8d72dd,nightstand
28d193d3-6996-4122-ada0-85658c38bb09,armchair
49265336-2062-402e-9957-a18fdc5bb4ac,ceiling_lamp
cba6fc64-e773-407f-9389-a3a56ab24663,stool
55e07144-49b1-43c8-b3b4-21a60c362f2e,cabinet
7cfc39e8-1e10-4487-93ba-dc811893ba21,armchair
b8691383-7782-4e7e-9198-2475e987f082,nightstand
0efd1942-d8aa-4749-a3f7-fb10ed93e1c4,stool
34c387e7-626b-4b6b-9ccd-21f50ab1e1b6,double_bed
99bb0a0a-8d3c-4887-9014-d3ba91aacd5f,nightstand
60d66fea-b63a-43f0-b85c-748a3adc0391,pendant_lamp
3f308c49-1bfb-4770-8571-a147581f65cc,pendant_lamp
d01666f1-788b-46d5-9502-fa796496820c,wardrobe
5a1519a1-907b-4dec-a294-02545967adcd,nightstand
6ad1eaaa-4724-45c6-8ed6-24d85ec20bb5,chair
bac83e55-32c4-4c64-bc32-0f880f4ec0b4,wardrobe
c459d148-1bd0-4116-a734-38a658f173d4,pendant_lamp
29c2293b-d96c-43e9-92b6-149ed65b63c6,wardrobe
073e761b-b9c4-4e9b-af2c-4e65f7f1a9bf,double_bed
026b3a27-85f5-4061-9991-7d6182ad8861,table
45a08422-657e-4626-bcbe-c845e74ec809,pendant_lamp
12e261a1-a25f-4fe2-8f8e-f885a937acf2,desk
0ad4b786-da76-4971-88dd-a46d52d8a5b4,pendant_lamp
5e6fda22-246b-4d43-9690-36cc3b44576f,cabinet
81350c9c-4dc0-458f-a37c-d7939fef9b12,bookshelf
706c1543-1bd3-41ff-9c6c-6a00ccc30163,table
c54f825b-9305-30bb-b6bb-5bd2efde4038,table
37eb8e2d-319f-4c1a-88b3-c12978eb4d95,wardrobe
f884ca26-efa8-4977-82f9-dc2b199b22f5,wardrobe
5c569464-c0a0-440f-9c03-71e8d57e05fc,ceiling_lamp
eeacf700-56a4-4245-8720-25deaa2ad398,chair
07c5d97d-c953-434f-9c6b-ef710159a8f5,tv_stand
a86e27f5-9af8-45d5-ac87-6f67572002a0,bookshelf
fcfdca8e-5713-4c69-a654-bf73c30bc2de,ceiling_lamp
45d36d0a-d5f4-4d0d-b577-fd52821e67e8,armchair
c77abd27-6278-4472-b4ab-1464c7644307,chair
a2b5bc66-1a5b-4631-be87-dc504e6619e7,pendant_lamp
e88e5f90-ff30-4b83-98a8-366c041f1b22,cabinet
4999e7f3-520c-46e9-aa15-2104cc9bfec5,sofa
867cd75a-2644-489b-8820-90e85fbd97d4,coffee_table
7de9ffd6-f4c4-4c35-b7aa-a5a1cb7e285c,bookshelf
1c6f1892-23cf-41ee-b707-7d79fca07cf3,sofa
4cbdaa10-169b-441b-bab5-732300455dab,tv_stand
b383098b-3379-4216-9883-24ddc0bbf73c,chair
e7a194e7-45c6-4713-9016-55c542691f9c,nightstand
15870cc2-11b0-4b82-bcc9-27f6f6818dba,tv_stand
4d495443-cb1b-42ba-b43e-9270f18555c0,wardrobe
0631186c-1f4b-48fe-9285-52f5214af737,sofa
2badbe2f-1835-4480-bffb-87db504b5357,tv_stand
1af90188-a986-4823-ba28-98ea51939a60,pendant_lamp
733832f7-e5d8-4580-b8eb-d20c6ad02217,tv_stand
2b34acc5-526b-4a6f-a4a7-ea1bea9bfbe2,cabinet
18ee440f-369f-4783-9d84-e299f6aee62f,table
c8924f25-d350-44a7-8db3-531d735ce385,chair
da63b5a1-d4b5-469d-b25d-db5a22c800eb,cabinet
e9b6f54f-1d29-47bf-ba38-db51856d3aa5,desk
d6740fcc-1946-4bff-9efa-677f452e2e53,tv_stand
64d5884c-7fa0-4f81-ac48-4d9f91585748,wardrobe
dfa6a5c5-6d78-4f2f-be67-80a0b95982e3,nightstand
3dbea0a7-97e4-4350-a22a-58e4bc422823,double_bed
57ca041c-ca7f-4215-ad86-66e792e42e4a,wardrobe
5ef10029-a87b-4fc5-8b53-99f05731fc00,desk
394c5ecc-1975-4229-8843-6712d06d16cb,table
1e527594-16ee-4d5e-97b3-3aa6930d03f5,ceiling_lamp
8161a64e-d421-4cfa-8f17-e8b42c2969af,desk
d358cff2-1039-4836-bb26-b74a51ad207a,chair
2db5d8c4-5f06-40fa-bce8-7ed3561d3d12,ceiling_lamp
0ce6a44d-0f0d-439e-913a-94ede34471ca,dressing_table
003b19cc-fd43-4995-9e19-1ac41f84e83e,wardrobe
b9f96f80-07ac-445c-893b-fa02173345a0,children_cabinet
f3cff390-f52f-4646-ae59-bf9a8d32f5d1,ceiling_lamp
76a28268-6c3c-42ac-b215-c78cdbb937bc,pendant_lamp
c6e3b4ec-23f3-43ab-989f-4bddbc0ae02e,ceiling_lamp
6345a6c6-be9e-46f2-a1ce-d44f8f80894b,table
06e80991-bff5-46ab-bb8f-93e270f61a1c,table
236ffa12-8887-4376-a67f-16f1f17f18aa,cabinet
1b0d1b9f-918b-4423-bf26-71b1ad2dd5b3,ceiling_lamp
4be6873a-f3e6-4c34-b56e-5fbd5b73cb80,cabinet
952ee445-cf1d-4427-b69b-4c11bb08fb06,stool
33a9642a-e699-4426-9bcf-0f2d1ba483f8,wardrobe
2919b6e8-2469-4874-b4c6-ed99cd4771a3,ceiling_lamp
7aeeeedb-d586-429c-8ba4-8f80ddae02bf,ceiling_lamp
dba1acda-119c-4568-a24e-14cc17623ede,cabinet
58d90d89-23bf-4e58-a62e-34390202d000,tv_stand
a2843527-230a-4a2e-9054-7623f1edb592,ceiling_lamp
7d9ac7d9-f126-4b17-90dd-cb345f318e1d,wardrobe
c8d25dfa-8d2e-453a-9df6-3f94cfa6493b,pendant_lamp
a73611c9-2e6c-4a93-ba67-11d95c482710,cabinet
65850f85-f51c-4ee3-b2f5-64ba41d749fc,chair
5698039e-91f4-4e52-b39c-f6a79c03b9c2,tv_stand
cf9831ad-c48b-40bb-b33d-270de895b389,desk
18971be9-a137-40f9-89ac-69b7330da081,nightstand
6701a9ea-119b-41c8-a8cb-99cb7e76777b,bookshelf
7b473a04-8597-4fd0-86a6-5dd824518011,tv_stand
4af5086e-858f-4778-8ed0-8efcbb996eb1,wardrobe
95c574a9-21c9-4f4b-b750-fc752e3e29c2,armchair
3104c91a-9eed-4c61-a279-3c2b28ae2e77,pendant_lamp
4d5fb167-137f-4c53-9016-c8bd80bc4734,stool
606addac-1451-4150-8b84-70b99864db9a,pendant_lamp
d0488331-92cb-49bc-976b-5a407e4da864,desk
db6f6739-0a6e-436b-b6b6-9c470d21ee87,dressing_table
03608677-5363-4a95-ba5c-a7a0b112db56,wardrobe
ccb08979-0219-49fc-9b4c-8cb4f5770647,dressing_table
9d0f56a7-c2e4-41be-9033-8ac51ed033fc,table
06bef41e-8730-3825-930d-a68f5a783b5e,armchair
7875ba68-46bf-4e43-b409-761dc4a0f7af,coffee_table
f357a38b-c67f-4f52-8989-5f48f06fee1c,tv_stand
7b4611bf-d658-4e0d-963b-a71db15a45df,chair
1da4d744-9c9c-4173-a98a-fa71b5ebd6d0,children_cabinet
57acd9f8-3a83-4b13-9c19-c8bc212361a6,desk
6c411311-29e0-4111-8c91-46ff1d0f8f66,armchair
4b613fb2-4e15-4b2f-8b8c-f1a9302cc4f1,wardrobe
56e99f03-de10-4747-be11-c7b420f50a49,table
9005bfd5-ff7b-43da-9530-c2d3568d2875,armchair
606790c1-d7bd-44e9-9382-54f00b25e1ac,nightstand
aef4f90c-6ee3-493e-8b08-6f64a94986e4,ceiling_lamp
2cf92156-35ee-45ea-9555-7883f374768f,nightstand
41f95e55-3ce3-4ba9-9153-fa9a9f904229,double_bed
c2e796eb-2640-463f-9873-f09822a372a9,nightstand
6c7e1f2c-d0a6-495a-8b5c-8197b1d90999,cabinet
e53951ec-a58e-4058-b3c6-cd62debd8e23,bookshelf
6acf53aa-eec7-49c9-8d6a-1604d806fab4,nightstand
e8798eef-1d0a-4bb4-8f20-da38b09ec561,pendant_lamp
50335b74-1e2d-45ec-a2ee-d36964e40704,tv_stand
39358b78-2735-4705-8811-35a255de7abd,double_bed
27f11b18-2514-4ead-9800-fbaf65e20329,double_bed
af9e4300-62e6-4c4a-b4d6-1bfc9eeeeee2,desk
8601deed-5a31-422c-8bc4-fa0c10c288f4,children_cabinet
efd57f9b-c5e6-43c2-b6ce-be8b3ad405ff,kids_bed
cf1b305a-818f-417e-bfa9-0dba25edff8f,shelf
f44fe630-f6f9-42de-b105-28682786d77d,table
f44dc1ee-3b57-41bf-86d5-4f6d025fccd8,pendant_lamp
0e8540a3-85cc-4717-9d64-a4069e67a76d,double_bed
a6e20b78-6405-4afe-8c64-65bd57a3caff,table
0eafbc4c-760e-4f66-b149-78fb144fa9e7,tv_stand
dd7b660c-2613-4620-8318-13b5678232d9,pendant_lamp
937e614a-58a2-42fa-aace-802ca23d7b67,dressing_table
cd1b300a-06c1-442e-a2a4-530eb5f9aa60,shelf
9bab8067-6b18-4b4c-b980-92b690005387,desk
e363968d-4177-425d-9fc5-fc572a1f394d,dressing_table
34b289bc-f237-4d8a-aafe-706f1afb17f1,armchair
d6687f6e-4e8c-493d-9b97-4ead11944e8d,chair
d47b027b-cf6b-409b-be35-aa7ab0203534,nightstand
1b34c0ce-ef67-4685-99fd-27f6b82a46b8,stool
69acc8df-eaac-4453-9729-12f25673b9fe,nightstand
0c0c2842-496f-4679-9b8b-f28c0903e438,table
36df9d95-c1a4-47e7-8e68-7d1e4b9ea4ca,nightstand
802a349d-e90e-4ae2-b5ce-18ea92d00578,table
17bf58ed-fe25-43a4-aac0-b0600e07625a,wardrobe
1cd5ab9f-8b14-4894-8d4d-319cba4cb0ca,cabinet
01fe3767-6f21-49cf-b8da-e16b53267dc8,chair
22c1b237-0364-4c1d-b9cf-83296265aaf9,tv_stand
dd430ed4-f896-4083-bc3f-6b97b143e22e,cabinet
e6557158-fa0d-49da-a4e1-4be5b4315239,cabinet
299c8af2-92ce-4efb-9788-7f97555643d1,cabinet
a41c6a6d-d023-42bb-8583-9805ea427c10,stool
4bf7f34e-9f1a-4448-9228-fd523ddcdbef,pendant_lamp
6bcfdf3d-a959-4cee-86a6-1e0e185ddfee,children_cabinet
6148ff4e-94a8-4e28-a167-c3c6985fea6e,ceiling_lamp
f9f48d60-7095-45e9-b8e6-bbae308ea40d,bookshelf
409ae7cf-1cbe-4d88-8936-80d192c168b5,chair
547bd93e-18e2-4f22-9399-37ffc466d9bf,chair
926d4bf3-2522-46d0-abf2-c6729a7fc017,nightstand
594a44b8-da84-45b3-b448-8ad6d355290f,chair
271380c0-29f8-4929-8732-4b70d33cbb02,shelf
36178363-d252-4b82-968d-a4bfcac1d9cc,ceiling_lamp
52f55100-1eca-4f2e-ac2b-0bb8671c91db,nightstand
3992f9cf-b6ab-4f2f-b678-c980391f2689,chair
04af14c9-26b4-4356-b179-cd3fa4ef11dd,kids_bed
680ad79e-60c9-4170-a8c9-1a81a9c4425c,children_cabinet
f7a37f58-7612-4c4f-b24e-15165d788663,table
3f7f94cd-11f7-45e5-8488-3c9e028b220b,chair
a04ed588-e991-47a8-aeb8-0346001bcbbf,cabinet
6c7ba746-fa09-4a7b-8d0f-129b2abd8bea,ceiling_lamp
2e29c31c-f6e6-4771-b636-7fe1a03ad42d,bookshelf
c4c4414b-ba77-4930-9b0c-8853e060ee57,children_cabinet
03ed697f-5668-4abc-bb3a-d9d0accb92bf,children_cabinet
d7817105-3471-4fb8-be9c-22077d239cbe,table
5f48737d-0706-424c-a0ff-41f19ee90ab8,single_bed
f6490401-342f-45ad-a804-f6fb4994d470,bookshelf
0e0e01e3-6e59-4438-8d4b-af0de9f8cde3,shelf
705d818d-482b-471a-a572-f66ad298b163,cabinet
e29480dc-51b0-4548-965b-705c70ce9c66,tv_stand
5199c579-cf1a-4fb4-8c00-51e4bd2b2b70,cabinet
a8cf8908-156c-4d18-8992-5bed20d453df,double_bed
8962bdd6-ad30-4d05-aeef-9878951c6c5e,dressing_table
ec05137c-d110-4a20-9a45-f78f3c1d0eb4,chair
15a91839-7cff-4cdf-83d6-0d2d5b44035a,shelf
9e665ed7-28b0-4809-8898-35d291d0b798,wardrobe
dcec4382-3c0e-421a-ab8c-5f353f343213,tv_stand
61bbf21a-9491-4f0c-a82c-2f55def9ed95,pendant_lamp
655c2982-53f0-4ead-8d91-fca5902e69c1,ceiling_lamp
38e8874a-0c29-4d46-8ad6-4ae7d050c462,children_cabinet
1ac4e478-601c-49d7-9cb5-122a8916cb58,chair
2046ba7f-06bc-4183-88ed-e0b1b35fd1fb,kids_bed
e57d209a-0a16-4961-85e7-1aee139ef322,stool
552ea208-2c8a-4586-9666-c9e8244f88c5,desk
